order_id,payment_id,amount
6662697725460480,5015,32950.0
6700581484494848,5103,17280.0
6716778544365568,5012,5990.0
6739393828880384,5103,10990.0
4517090005090304,5015,12280.0
4540041135915008,5103,10580.0
4544902535577600,3000,11990.0
4553770435084288,5015,24172.0
4608231887077376,5103,16980.0
4662561654702080,5012,5391.0
4669457459576832,5015,6290.0
4699794591973376,5000,17237.0
4774801766612992,5012,5990.0
4797873928273920,5012,5990.0
4851423580520448,5015,20270.0
4935062968336384,5103,7690.0
4968075429150720,5012,8480.0
4995701631877120,3000,11990.0
5024044179783680,5015,28460.0
5055396979671040,3000,3990.0
5076654416986112,5103,10580.0
5095019932024832,5015,11892.0
5095432617984000,5103,20880.0
5188700986933248,1000,4990.0
5195282151899136,1000,23960.0
5205881552371712,5103,17980.0
5272554317807616,3000,5490.0
5301438341971968,5103,10990.0
5349970633555968,5103,10990.0
5377014524280832,5015,6290.0
5378416067739648,5103,10990.0
5386805036449792,5103,10990.0
5421989408538624,1000,1800.0
5484751002271744,5103,7580.0
5488758542303232,3000,10980.0
5551809761116160,5103,18270.0
5604419998318592,5103,22270.0
5643226235797504,50002,7191.0
5656747866587136,5012,8780.0
5657196556451840,5103,16270.0
5659220182302720,5103,12990.0
5706348397068288,5103,13780.0
5751510439559168,5000,33163.0
5759964185100288,5103,17280.0
5781634803302400,50002,10280.0
5793672329953280,5012,9980.0
5837604803837952,5012,5790.0
5869595733524480,5103,10990.0
5876124595519488,5103,20570.0
6027901022240768,5103,9990.0
6056188649930752,5012,9380.0
6147466905518080,3000,17970.0
6151149940637696,5015,6290.0
6168115900317696,5103,7780.0
6182949945606144,5103,740.0
6201973991538688,5015,6990.0
6233915369717760,3000,9980.0
6244686342389760,1000,0.0
6260644628922368,5015,6990.0
6327071801081856,5015,11580.0
6489997291814912,50002,12990.0
6492245061271552,5015,6990.0
6594258294013952,5015,14480.0
6602912887996416,5012,9980.0
6608473696239616,5015,20970.0
6650133134180352,5012,6490.0
6661974786834432,5103,16980.0
6753225838166016,5015,11892.0
4699498843209728,5103,6290.0
4759141107892224,5103,1740.0
4802046849712128,3000,3990.0
4806352327933952,50002,8680.0
4810750374445056,5000,12990.0
4843557951897600,5012,32950.0
4868469064204288,5012,11980.0
4870277102829568,5103,24980.0
4886303983009792,3000,9980.0
4898352440016896,3000,9980.0
4917941307703296,5012,42920.0
4954312030289920,3000,12990.0
5047519439224832,3000,5980.0
5098371541630976,5012,5990.0
5185375440732160,5012,6590.0
5310496830652416,5012,9880.0
5372622626619392,5015,22933.0
5418835266764800,1000,6990.0
5449258231398400,5015,18870.0
5541825413382144,5012,18970.0
5572599256711168,5103,10280.0
5603398064537600,5012,5990.0
5636551386857472,50002,4990.0
5661925474828288,5012,11980.0
5694289638850560,1000,4990.0
5728216122392576,5015,11580.0
5814541039173632,50002,6290.0
5842384943054848,5013,4010.0
5850144405454848,50002,7191.0
5853929035005952,5000,16193.0
5883862272704512,5103,5290.0
5950088252489728,5103,9990.0
5951778129182720,3000,4990.0
5968423442710528,5103,10990.0
6010947670638592,5012,11980.0
6030757401985024,5000,14693.0
6076629665972224,5012,5990.0
6236035137404928,5103,16980.0
6238011359232000,5012,5690.0
6341909034041344,3000,2990.0
6413288571928576,5015,20070.0
6491099420688384,5012,5390.0
6646801078419456,5103,7980.0
6676921809895424,3000,4990.0
4541970515755008,3000,9480.0
4595523724771328,5103,9180.0
4670317921042432,5015,7490.0
4682752597950464,5015,13980.0
4717100659376128,50002,6890.0
4803013057970176,3000,17480.0
4823691110907904,5012,21260.0
4834960123625472,5015,19170.0
4883237300862976,5012,26460.0
4938436463820800,50002,5090.0
4984812581158912,3000,4990.0
4998924904169472,3000,7980.0
5034658830745600,3000,9980.0
5161904040050688,5012,5990.0
5167269771214848,5103,11580.0
5234358703882240,5103,6290.0
5255110912114688,3000,4990.0
5283332966055936,5012,14480.0
5339536237002752,1000,4990.0
5341017673564160,5012,5990.0
5345266126028800,5015,11180.0
5388666443399168,5015,13780.0
5459411701858304,3000,10990.0
5462561456390144,5015,13280.0
5732519436353536,5103,17770.0
5772263025278976,3000,5990.0
5811926914039808,3000,6990.0
5815155546652672,5103,24980.0
5836795680653312,5012,14382.0
5851243917082624,5012,6590.0
5897421081804800,1000,6490.0
5903216578134016,5103,6290.0
6036133535023104,5012,12990.0
6040382692130816,50002,18470.0
6106596030283776,3000,17970.0
6174377794863104,3000,4990.0
6238180507123712,5103,12270.0
6284159667142656,5015,14380.0
6291791824027648,5119,25012.0
6394148519936000,50002,9080.0
6416718103314432,5119,12376.0
6429622156394496,5012,5690.0
6436567118512128,5103,7190.0
6458179838541824,5103,24260.0
6480111719940096,5015,16332.0
6587829533278208,3000,10480.0
6633333638037504,5103,6290.0
6676917959524352,5103,9980.0
6702253258571776,3000,3990.0
6724043347329024,5103,10990.0
4588441617301504,5012,12990.0
4601799502462976,5103,7380.0
4631136788283392,5012,10980.0
4714057062678528,5012,5890.0
4729335108599808,5119,8703.0
4770719601524736,5119,16883.0
4781999393603584,1000,4990.0
4790319307292672,50002,9780.0
4818270686019584,50002,5990.0
4859159043112960,5012,12990.0
4907146444275712,5012,4490.0
4967997272489984,5012,28960.0
5038366016667648,5103,11890.0
5125824167280640,5012,12980.0
5158492401565696,5103,10280.0
5164609307410432,5012,7990.0
5254504717746176,5012,21070.0
5278342390218752,5012,20470.0
5348711134396416,5103,9780.0
5362504111489024,1000,4990.0
5383933246832640,5103,7190.0
5411728807165952,5119,25296.0
5417132337397760,5012,9880.0
5429200927064064,5015,11892.0
5468416369229824,3000,5490.0
5481492128727040,5015,15480.0
5586205645996032,5103,10890.0
5590811998420992,5013,9010.0
5679283719372800,5012,11980.0
5692855052664832,5103,9990.0
5723264184483840,5012,8190.0
5725087129665536,5103,6290.0
5762287586246656,5015,12580.0
5774934184558592,5119,31250.0
5795870917001216,5103,7190.0
5884494681473024,1000,4990.0
6008924984311808,3000,4990.0
6031238438322176,5119,12990.0
6041746478465024,5015,23783.0
6062131374718976,5103,11880.0
6181222454394880,3000,10980.0
6181821669441536,5119,8703.0
6184339971506176,5103,18080.0
6191601754570752,5119,18683.0
6203646814191616,5103,9580.0
6255038513807360,5015,14980.0
6259531049598976,5012,5990.0
6288037083086848,5103,10990.0
6442728324595712,5015,5290.0
6487306293477376,5015,7490.0
6491355197734912,5103,20280.0
6508475944009728,5015,7490.0
6560872439480320,1000,9980.0
6587397486411776,5119,15203.0
6656151524212736,5119,18608.0
6703310265122816,3000,6090.0
6736719096053760,5103,7680.0
4542388025163776,5103,10280.0
4542830582956032,5103,9990.0
4547651776020480,1000,0.0
4549438482415616,5103,9780.0
4551984835985408,5015,5290.0
4599673267159040,50002,4990.0
4605757650370560,5015,9980.0
4626257730600960,5103,22760.0
4629279684689920,5119,29963.0
4670042011336704,5015,18532.0
4681120208388096,5012,15480.0
4708119404609536,5012,17970.0
4741474632335360,5103,5990.0
4770017173045248,5103,13990.0
4770268051144704,5012,55121.0
4943004455141376,5015,7290.0
4966861094256640,5015,11042.0
5034003135201280,5012,14480.0
5036508510420992,5012,6290.0
5038510837596160,3000,17980.0
5071855327903744,5015,16070.0
5115308585779200,5015,11042.0
5169171233767424,5103,16370.0
5199236231331840,5015,21070.0
5248914037669888,5012,11980.0
5250235654471680,5012,6990.0
5312521404416000,5012,7280.0
5314343435239424,5015,5290.0
5394642949111808,5012,15970.0
5401508454334464,5103,9580.0
5423984999661568,5012,13980.0
5489469384556544,5103,17270.0
5493025617477632,5119,20957.0
5493516183273472,5012,28860.0
5574842034946048,50002,4990.0
5612846858371072,2000,4490.0
5623341367689216,5103,34340.0
5647480132468736,1000,15970.0
5712909798473728,5103,7780.0
5778256610197504,5103,5290.0
5837342919884800,1000,4990.0
5843192799559680,5103,8390.0
5849842080022528,5015,12192.0
5868622361395200,5015,16882.0
5879083962204160,5012,25460.0
5897976583815168,5103,10280.0
5908868889313280,3000,13480.0
5909152516538368,5000,5490.0
5930255142092800,5103,24980.0
5935476849246208,5012,6990.0
5986093634420736,5103,7580.0
6043920512057344,3000,12990.0
6063921235230720,1000,12990.0
6101845528018944,5012,14790.0
6162019118743552,5103,9880.0
6189518024343552,5012,9980.0
6194395655962624,5015,15470.0
6221005394280448,5015,6890.0
6228827511193600,5103,8880.0
6229984090521600,5015,15980.0
6251395374907392,3000,4990.0
6296170878730240,50002,9480.0
6335773539041280,50002,10980.0
6344569632063488,5012,19370.0
6372369571250176,5103,8580.0
6384712074133504,5015,6590.0
6391366186434560,5012,5990.0
6448903682260992,5012,11980.0
6544799061245952,1000,5990.0
6550900892762112,5103,13990.0
6576783011610624,5103,3820.0
6587873850294272,5103,24270.0
6621304466440192,5012,5990.0
6621460897202176,5013,5510.0
6643356372041728,5012,14480.0
6689113879871488,5015,13980.0
6695106701426688,1000,13480.0
6717259874304000,5012,4990.0
6753335787651072,5012,12990.0
6753959296106496,5012,10980.0
6754526634442752,5012,4490.0
4551059027263488,50002,11980.0
4578335022383104,5015,7490.0
4610262869737472,5103,10990.0
4625739557896192,50002,5990.0
4750139795963904,5015,13280.0
4807073010024448,5012,7191.0
4836452490543104,5015,11892.0
4870123289313280,5015,14280.0
4949561930678272,5103,13990.0
4951533052231680,5119,32923.0
5000252451717120,5012,5990.0
5043603502792704,3000,12990.0
5080978601803776,5015,11280.0
5108217821265920,1000,9980.0
5227161345327104,5015,5290.0
5248280437719040,3000,4990.0
5346006177415168,5015,9980.0
5420820883832832,5012,13990.0
5443301304696832,5012,33450.0
5445041949245440,2000,5490.0
5457310816927744,5012,5990.0
5459461521801216,5103,15480.0
5514483005652992,5103,17280.0
5527019746754560,5103,16270.0
5534177712406528,5012,18970.0
5674826994548736,5012,13470.0
5697443487023104,5103,16770.0
5716368924868608,5012,13181.0
5855683596255232,5119,21177.0
5865991450656768,1000,5490.0
5925862623674368,5015,16270.0
5988344239226880,5103,14970.0
6022768360161280,5119,24980.0
6031605456699392,5103,13280.0
6032905154068480,1000,6990.0
6090942954864640,5012,7490.0
6126486963355648,1000,12990.0
6134338364899328,5103,9990.0
6145913662472192,5015,13992.0
6161437393944576,5012,7191.0
6176578252570624,5103,11980.0
6179515716599808,1000,10980.0
6253027839967232,5012,9380.0
6344586006626304,5103,9280.0
6393360955473920,5012,14980.0
6404818225332224,3000,4990.0
6415755560878080,5119,13693.0
6446071453319168,5103,9580.0
6454933606629376,50002,4990.0
6485696041451520,5103,37970.0
6539157084831744,3000,3990.0
6542592387579904,1000,0.0
6646228631420928,5015,11892.0
6677107365904384,5119,20693.0
6682118451888128,5012,7280.0
6731525851447296,5015,12280.0
6745204676362240,5012,9280.0
4677359494758400,5015,11892.0
4714943948259328,5015,7990.0
4752596315930624,5012,20171.0
4769689614680064,5103,7680.0
4785742189166592,5119,8693.0
4788674066382848,5012,4490.0
4816112532062208,5012,6990.0
4842565436964864,5015,6990.0
4843347188121600,5103,5390.0
5018467567403008,5012,16970.0
5060221293297664,5012,7490.0
5075750460588032,3000,4990.0
5089810707120128,5103,10980.0
5091293880123392,5012,11381.0
5104939217715200,5012,26661.0
5153936850550784,1000,4990.0
5169635224453120,5103,8580.0
5193588617773056,5012,11980.0
5230632643592192,5015,18182.0
5241653840052224,5119,12193.0
5302150291521536,5103,30750.0
5322782886592512,3000,12990.0
5334073307037696,5103,16770.0
5406470055919616,5012,26661.0
5408544793559040,5103,9990.0
5453876051050496,5103,17770.0
5475514633158656,5012,14480.0
5507021816987648,5103,12990.0
5547207544274944,5012,10980.0
5582391916363776,50002,5990.0
5686491479801856,5015,12780.0
5712305306992640,5015,14680.0
5732890657423360,5015,11042.0
5744843643682816,3000,14970.0
5767358172626944,3000,9980.0
5889468278767616,5012,20470.0
5939345733976064,5015,12180.0
5977196810993664,5015,6990.0
6009995865620480,5015,17182.0
6070341296979968,5119,8203.0
6100939382194176,5119,32483.0
6106572433129472,5012,4490.0
6177492787003392,50002,9990.0
6226816258539520,5012,19560.0
6227871948079104,5103,6290.0
6276861242638336,5015,11042.0
6278516616986624,5103,7580.0
6285104962600960,5012,18970.0
6309806326153216,1000,6490.0
6350148014440448,50002,11980.0
6357793525989376,5103,10480.0
6363140760272896,5015,18182.0
6375475478528000,5103,9990.0
6395731441876992,5012,5990.0
6453453428359168,5103,15870.0
6486334758453248,5015,27060.0
6518084926701568,5012,5990.0
6530315223564288,50002,4490.0
6602590933221376,50002,4990.0
6661571596779520,1000,0.0
6686549893447680,5103,16570.0
6701927109492736,5103,10980.0
4530012345335808,5103,13580.0
4556330361421824,5119,17480.0
4594925944176640,5015,13280.0
4620266653876224,5012,18460.0
4690828134711296,50002,14980.0
4887663239495680,5103,10580.0
4895857433116672,5012,23960.0
4898844675145728,5103,12780.0
4908840070676480,1000,5790.0
4971096603099136,5012,11980.0
5050566676578304,5015,18870.0
5123170280144896,5103,5990.0
5231680858882048,5103,12280.0
5258686430445568,5012,4390.0
5438484809252864,50002,6990.0
5439680580157440,5103,32970.0
5514798861910016,5103,12780.0
5537948156821504,5103,13080.0
5538974360403968,1000,0.0
5542793886564352,1000,2990.0
5593651441565696,5012,10381.0
5622624779239424,5103,13780.0
5700338655690752,5103,47830.0
5710276874469376,5015,18182.0
5763047501856768,3000,6490.0
5790328530141184,5012,6890.0
5798279856783360,3000,5490.0
5873712526786560,5103,12990.0
5882591742525440,5015,6290.0
5949893208965120,5012,9780.0
6001434762674176,5103,13780.0
6087844630888448,3000,12990.0
6108530267127808,5103,13780.0
6125087366053888,5012,18460.0
6163408515497984,5103,19770.0
6213184527269888,50002,5990.0
6222656674988032,50002,5090.0
6251362223128576,5103,11280.0
6288790044540928,5103,0.0
6548027534475264,5012,12480.0
6575255370596352,5012,4490.0
6721200641015808,5012,7490.0
6754044927016960,5103,740.0
4531895554277376,5103,11280.0
4664098045034496,5013,3010.0
4781512241971200,5015,17570.0
4843298332868608,5015,11892.0
4962145782202368,5103,13780.0
5003752137031680,5103,12990.0
5135316883865600,5012,5190.0
5338003671875584,3000,10980.0
5455591823376384,5012,13280.0
5483417708527616,5119,5990.0
5500409874219008,5015,19270.0
5539102907432960,5015,5590.0
5543707347255296,5012,5290.0
5592824081547264,3000,34450.0
5662638816886784,5119,16203.0
5780600555044864,5103,12580.0
5820276120748032,5119,26473.0
5885616531963904,5012,16470.0
6041817949405184,5012,35950.0
6058755354263552,5015,33125.0
6070871624777728,5012,6190.0
6079738081443840,5012,6990.0
6117658213482496,5103,12580.0
6124021073313792,50002,7191.0
6132286914035712,5012,10980.0
6144453440700416,5012,6890.0
6154059739037696,5015,13780.0
6213428669317120,5103,6290.0
6282318065696768,5012,9280.0
6297109027094528,5015,12842.0
6493598110187520,5103,10580.0
6513743989833728,5103,12990.0
6515434965434368,3000,13980.0
6546805406564352,5015,18870.0
6651544970461184,5103,11180.0
6655293495443456,5012,6190.0
6664282023133184,5015,11892.0
6701150995480576,5012,4990.0
6715686951583744,5103,23860.0
4532241634689024,5015,15380.0
4568825562136576,5103,13730.0
4646444815089664,5103,13580.0
4680421328289792,5015,11042.0
4720004283760640,5103,16280.0
4734238375804928,5103,15480.0
4739667214467072,5012,13980.0
4875328152141824,5103,11280.0
4895755016601600,5103,19570.0
4896206155939840,1000,6990.0
4896298631954432,3000,4490.0
5004227502669824,9001,1800.0
5039150250852352,5012,8190.0
5085076235485184,5103,13480.0
5148297214558208,1000,5490.0
5371572028964864,5015,11042.0
5374202025345024,50002,6990.0
5567309123682304,50002,7191.0
5639650734243840,5012,18960.0
5701938094800896,5015,15380.0
5761840171450368,50002,6090.0
5769046187048960,5015,9980.0
5790121826451456,5103,10980.0
5843303856340992,5012,4990.0
5993998957936640,5103,13990.0
6184553771958272,5103,13780.0
6335013623431168,5015,11892.0
6420454313820160,5015,14292.0
6492227780739072,50002,9080.0
6556742585155584,5012,12880.0
6732664445599744,5103,25070.0
6750554595000320,5103,27760.0
4590839853219840,5103,12990.0
4642191455289344,5015,12780.0
4658325634154496,5103,11480.0
4667713056931840,5103,14980.0
4686563131523072,5012,4990.0
4714386466537472,5103,13290.0
4715660427657216,5015,12180.0
4786111883509760,5103,13990.0
4835412336705536,5015,7090.0
4886082079162368,5103,20970.0
4889263978840064,5013,1510.0
5029452382470144,5013,4710.0
5088745211297792,5012,5990.0
5094140227092480,3000,6990.0
5106337397342208,5013,7190.0
5182689433616384,5015,14980.0
5226601347022848,5012,7490.0
5239757637156864,5103,12580.0
5314562277244928,5012,12990.0
5320818668863488,5119,16203.0
5354190732525568,5103,21180.0
5459472192110592,3000,5490.0
5507391511330816,5015,34550.0
5515362970632192,5103,11580.0
5523746746793984,5015,6290.0
5532382080532480,5012,9290.0
5534215326924800,5015,30850.0
5581194216079360,5013,4700.0
5609761687732224,5015,18082.0
5666365430824960,5015,18032.0
5698195433455616,5015,7490.0
5712654038204416,5119,20693.0
5789999453437952,5103,13280.0
5794916855447552,5012,27960.0
5824306008031232,5012,12181.0
5884659425345536,5012,13580.0
5904727894917120,50002,5990.0
5919362224226304,5015,27760.0
5924907731648512,5012,6590.0
5930171448950784,5103,7690.0
5963458116583424,5013,5210.0
6018249719021568,5015,18870.0
6143089385930752,5103,12280.0
6144283621720064,5103,18480.0
6154248482717696,5103,12280.0
6154827229560832,5015,11892.0
6218020157128704,5103,13990.0
6282580662681600,5103,12280.0
6314989277937664,3000,9960.0
6363674846167040,5012,9180.0
6513268020215808,5015,25860.0
6548685830488064,3000,5490.0
6548685830488064,1000,5490.0
6645300683603968,5103,12280.0
6647407499280384,5103,13990.0
6715208087896064,5012,4490.0
4524694840279040,3000,12990.0
4546574175436800,5012,5990.0
4549058948235264,5015,6290.0
4556210203000832,5012,21470.0
4630788048683008,5015,10580.0
4631327738167296,5012,14980.0
4702636811747328,5012,12990.0
4712516511596544,5015,11892.0
4817628118646784,5119,21770.0
4826793813737472,5103,13890.0
4828130790080512,5012,9080.0
4834010331873280,5103,11380.0
4915029890301952,5119,13404.0
4920210996592640,5012,4490.0
4952962773024768,5119,20480.0
5074725800509440,3000,8480.0
5093469541105664,5012,5092.0
5103864603475968,3000,12990.0
5169913348751360,5015,12580.0
5196181570060288,5103,22860.0
5264817429151744,3000,6490.0
5271821145079808,5103,19070.0
5298985336832000,5015,13780.0
5338008235278336,3000,10480.0
5356593095639040,5012,14980.0
5367662031667200,5012,9980.0
5406332910567424,5015,7490.0
5417801446326272,5012,7191.0
5436391675396096,5103,26980.0
5436843485822976,5103,11580.0
5479818358161408,5103,8590.0
5521027227189248,5015,12780.0
5549744720707584,5015,20770.0
5619472306798592,5119,16203.0
5624177208590336,5012,12980.0
5625959485800448,5012,11980.0
5628909557907456,50002,12480.0
5649178884308992,1000,25980.0
5656324065722368,5012,5092.0
5670207044190208,5012,5092.0
5695919469887488,5015,18182.0
5705373296885760,5103,11280.0
5743065929875456,5119,18183.0
5745160900837376,50002,9280.0
5754088124579840,5012,12990.0
5789076404568064,5012,5990.0
5794049876033536,5015,5590.0
5820824232394752,5103,7490.0
5842316248743936,5103,7490.0
5843257282789376,5015,13980.0
5892592229941248,5103,12580.0
5911833683427328,5012,35950.0
5917405598187520,5103,13280.0
5954079686393856,5015,12580.0
5962519934664704,5015,7490.0
5979153906794496,5015,21270.0
5990591840911360,5015,6290.0
6169274794901504,5012,10180.0
6210490911686656,5012,6780.0
6297015846436864,50002,15470.0
6383774185816064,5012,12980.0
6385588138409984,5015,5290.0
6461855416188928,5103,5990.0
6497581323255808,5119,14254.0
6508508626026496,5015,22670.0
6521293468598272,5000,0.0
6545281766916096,5012,19072.0
6572283689435136,5103,740.0
6613879139074048,5012,11082.0
6624901333778432,5015,24022.0
6665073505075200,5015,7490.0
6686089988014080,5015,12580.0
6687098097369088,5015,10580.0
6711302150684672,5012,5990.0
6716266260463616,5012,13880.0
4531884447760384,2000,31150.0
4561854226235392,5012,14980.0
4567239679016960,50002,16371.0
4618937395052544,5103,11880.0
4640087827283968,1000,4490.0
4660977474469888,5015,23070.0
4676299904516096,5119,12846.0
4683404015304704,5103,19980.0
4718583085793280,3000,13380.0
4749553121886208,5103,12780.0
4881993840721920,3000,62910.0
4904810418274304,5012,12980.0
4907952488841216,50002,20000.0
4923097550159872,50002,14000.0
4923825983324160,5012,14080.0
4926355719061504,5103,13990.0
4940886969155584,2000,23550.0
4983472979181568,3000,89170.0
4994703815344128,3000,14360.0
5002459083440128,5015,11880.0
5015921591320576,5103,13990.0
5075490573123584,1000,6990.0
5075490573123584,3000,35940.0
5089227354931200,5015,13780.0
5111073672527872,1000,5100.0
5201583531622400,5013,3610.0
5213896296890368,9001,7180.0
5271545025658880,3000,20160.0
5317769913171968,5015,21470.0
5336987341684736,5012,11980.0
5361881207013376,5015,13780.0
5371252590772224,3000,21540.0
5375100378152960,50002,5990.0
5384355764240384,5012,5190.0
5390190712193024,3000,3990.0
5395393393983488,1000,25000.0
5397262241628160,5012,5990.0
5432575999606784,5012,11980.0
5434078701289472,5012,7191.0
5442758461095936,3000,5490.0
5445770139140096,5103,5990.0
5479611025326080,5012,7490.0
5492671551111168,5012,12990.0
5509288309817344,3000,73870.0
5524960913915904,3000,65160.0
5536130882338816,5119,16203.0
5583839379062784,2000,22256.0
5603755310186496,3000,122010.0
5646659885989888,5103,20270.0
5657627084980224,2000,12990.0
5750852000940032,5012,12990.0
5797937727406080,5012,20470.0
5829507112763392,5015,12780.0
5843663962505216,5103,10980.0
5908315736113152,1000,9280.0
5946702509637632,5119,14193.0
5962566608879616,5015,27460.0
5963116297584640,1000,20000.0
5963116297584640,3000,47750.0
6000404398342144,3000,42920.0
6029698189230080,2000,25960.0
6029698189230080,3000,59100.0
6037921038336000,5015,10580.0
6116067666296832,5012,9080.0
6116161820033024,1000,4990.0
6171318427582464,5119,12846.0
6222776061657088,1000,10000.0
6222776061657088,3000,22180.0
6235674217545728,5103,15770.0
6240396164988928,5015,14870.0
6253590304522240,5015,5290.0
6286629407555584,5103,12580.0
6299082598121472,5103,12780.0
6301260918292480,50002,21960.0
6307907883499520,5103,12280.0
6323959048699904,5119,8703.0
6328937687547904,5103,27980.0
6355708889792512,5103,6290.0
6468657839079424,5119,17960.0
6530548317814784,9001,36960.0
6532892531097600,3000,57790.0
6603931558608896,5012,22470.0
6616053701148672,5012,6990.0
6625525446213632,5012,9280.0
6642598981402624,5015,6290.0
6649334865854464,3000,12990.0
6681757741744128,5103,10480.0
6688859470168064,5012,14980.0
6702191048654848,5103,13680.0
4515030996090880,5015,30650.0
4518861167394816,5015,13880.0
4546557532438528,5012,5990.0
4563660796854272,5103,12580.0
4590049075920896,5103,12580.0
4597206873800704,5012,5990.0
4623688299970560,5012,11980.0
4637386997497856,5119,13396.0
4657153745616896,3000,12990.0
4682383021047808,50002,12480.0
4746740455178240,5012,39440.0
4763366709788672,5012,11180.0
4906708424720384,5015,11892.0
4961571800088576,5103,37050.0
5016734715871232,5012,12970.0
5022630095355904,5012,10980.0
5037756299083776,5015,28060.0
5077980949512192,50002,6590.0
5157789528489984,5103,12280.0
5199631334768640,5015,13780.0
5258973790601216,5012,5990.0
5274599183613952,5012,22960.0
5357319750418432,5015,19882.0
5360865648574464,5015,12580.0
5412985580027904,5012,5690.0
5417303465000960,5103,12580.0
5511618732228608,50002,5990.0
5539207957970944,5012,21970.0
5653335741562880,3000,14278.0
5683328538378240,5012,4990.0
5886734800519168,5012,4990.0
5938083349135360,5103,12990.0
5949346464661504,5015,11892.0
5951169544060928,3000,15730.0
5951169544060928,1000,37561.0
5973090788704256,5012,10180.0
5995262382964736,50002,41440.0
6122579843350528,5012,5990.0
6174260480180224,5012,19960.0
6197845521334272,5012,11980.0
6257301156265984,5012,12980.0
6266838198255616,5012,5990.0
6329071267741696,5012,11984.0
6343726635679744,1000,5490.0
6355664732160000,5103,13680.0
6361080954355712,5103,18970.0
6385608606613504,5103,5290.0
6428507645935616,50002,12283.0
6431937043103744,5015,20570.0
6437650255577088,50002,5092.0
6562384494460928,5012,17970.0
6578387743932416,5012,13890.0
6604776022999040,5119,14980.0
6637139708870656,5013,4210.0
6659362976956416,5012,36042.0
6699509110013952,5012,13980.0
4513600872644608,5015,21270.0
4524085491793920,1000,4490.0
4526730218569728,5119,25183.0
4559611582218240,5015,7490.0
4569285291409408,5015,16380.0
4599155614547968,3000,12980.0
4609273953517568,5103,8993.0
4695912637792256,5103,5290.0
4726985249783808,5015,11642.0
4731288370806784,5015,11892.0
4773164469714944,3000,11480.0
4773623326572544,5103,22470.0
4789341027827712,5015,7690.0
4825156122574848,5015,5290.0
4832502362144768,5012,9280.0
4915993439371264,5015,24560.0
5017965089783808,5103,6290.0
5053149461872640,5103,4603.0
5074183024017408,5015,21270.0
5080215305584640,5012,14480.0
5182486093758464,5015,12580.0
5222224070705152,5103,10693.0
5228821140471808,5012,12381.0
5277964928024576,50002,4490.0
5305080465850368,5012,4490.0
5305179149434880,3000,5490.0
5333356383043584,5119,26960.0
5341022631231488,5103,7690.0
5341709825998848,5012,7191.0
5398034261999616,5015,11042.0
5485307527692288,1000,2990.0
5561369418792960,3000,10980.0
5575700416036864,5012,16270.0
5601910219079680,5012,12990.0
5627168888193024,5012,34141.0
5641778924093440,5015,14480.0
5732397465993216,5015,7990.0
5732768678674432,5015,17882.0
5790515755483136,5015,22933.0
5806981083037696,3000,5490.0
5812739023568896,1000,5990.0
5826884632576000,1000,5290.0
5861121964376064,5015,7890.0
5943472962666496,3000,19460.0
6008124333621248,5015,11042.0
6039658218389504,5103,330.0
6060737548779520,1000,11480.0
6107723954126848,5103,12990.0
6148574663147520,5103,4703.0
6151662811742208,3000,5990.0
6207386489192448,5013,4510.0
6329518212775936,3000,5490.0
6329518212775936,1000,6990.0
6331779613720576,5015,22470.0
6438127198273536,5119,18333.0
6486833570250752,5119,18480.0
6518297728909312,5119,7703.0
6532239427633152,5015,10580.0
6552138547986432,5015,17332.0
6709176007655424,9001,12990.0
4523925588148224,5119,16203.0
4561349567578112,5012,5391.0
4716270547894272,5103,7406.0
4757158904987648,5015,11280.0
4766953712123904,5103,14283.0
4924990791876608,5012,4490.0
4951724950028288,3000,10980.0
5002283291770880,5103,33970.0
5140413516873728,5015,5290.0
5214213000396800,5103,11580.0
5292156607266816,5103,25183.0
5399757147865088,5015,5290.0
5422209676607488,5103,12980.0
5486939397160960,5012,19170.0
5544272378724352,5103,3703.0
5701074873483264,5012,26960.0
5752560458399744,5103,10880.0
5875191824252928,3000,5490.0
5914790885851136,5012,12880.0
5917192997306368,5013,5010.0
6008919389110272,5119,16393.0
6011600874766336,5012,12990.0
6055528374206464,5012,9970.0
6164808867774464,5015,8890.0
6187229788241920,50002,9980.0
6231433809756160,5012,5990.0
6246701931954176,50002,5990.0
6253937760665600,5015,11892.0
6516250942111744,5012,15470.0
6527950567243776,5012,6290.0
6561365412806656,1000,12980.0
6596985388531712,5103,10580.0
4516786496864256,1000,4939.0
4615275063017472,5103,12990.0
4649941757329408,5015,11892.0
4672217336774656,1000,0.0
4695132379807744,3000,43439.0
4702068970094592,5103,17693.0
4706031547187200,5119,28630.0
4774408349286400,5012,24960.0
4804437904982016,5103,15270.0
4814028969607168,5119,14254.0
4912588184616960,5103,13280.0
4967081471377408,5012,12381.0
4973287363575808,5012,13990.0
5035626330849280,5119,22029.0
5057171816185856,5012,6290.0
5102775124623360,5015,7490.0
5139202336096256,5012,9890.0
5142522966573056,5103,14890.0
5147049862103040,1000,21175.0
5149975540137984,5103,6290.0
5233253144068096,5103,16409.0
5355526014369792,2000,18650.0
5355526014369792,3000,33205.0
5414757052710912,2000,13960.0
5491046056984576,5103,27980.0
5501152601571328,5012,13480.0
5529594009223168,50002,9980.0
5584872520024064,3000,11426.0
5621952985956352,5103,13990.0
5628609514176512,5103,12990.0
5639336798978048,5012,13480.0
5717324009832448,5103,13990.0
